PromotionId,description,bad
1NWLD9eZWMXdhoFRpU5WTZZyEmcj9y,กาแฟพันธุ์ไทย+วาฟเฟิล,0
1NWLALlQFZ8xYgzDxYgkXlFsH9Tz8c,,1
1NWLC1QK64piOlbAfvk2M3NUv1pOVt,,0
1NWLCLIF9Iyr9bt2Koi94iNzc7a7tD,"หมูสะเต๊ะไร้ไม้ #สูตรพิเศษจากนายใบ้



ไม่ลองไม่ได้แล้วนะคะ



ราคานี้ชุดละ 70.- บาท",1
1NWLBRAfupU3uSJBZAftSSJupGzWIZ,"24สค-2ตค ที่งานsweet mania 


ฟิวเจอร์พาร์ครังสิต",0
1NWLDEPS2fQ2tUogayLZ9hZI3nbDjh,สะสมครบ8แสตมป์ ได้ฟรี1แก้ว,1
1NWLBe9URvOepxLRmS2viD3w6iXtQ4,"🌋 ฟรี! น่องไก่กรอบ 1 กระปุก มูลค่า 65 บาท







 🍞🍹 เมื่อสั่งขนมและเครื่องดื่ม ครบทุก 300 บาท ผ่าน Line Man​ 🏍️",0
1NWLBIveRAsvtkfaIf8TPTeD1WdVsC,"ห้องอาหาร ดิ เอมเมอรัลด์ ค็อฟฟี่ช็อพ ขอเรียนเชิญทุกท่านพบกับพิเศษ!! 



 สำหรับคนรัก Lobster เดือนสิงหาคมนี้ พบกับ ""Lobster Lover"" ราคาตัวละ 950 บาท++ (ถ้าทานพร้อมบุฟเฟต์ซีฟู้ดไนท์ เพียง 1,400 บาท++)",0
1NWLCwefYLm4v6CMuHd7rUcVexZzB7,,1
1NWLBOXkgftUM8m3qc9CAFOCbSiFzs,"อิ่มไม่อั้นกับมื้อเที่ยงวันอาทิตย์ - อายุ 25 ปีทานฟรี! นะคะ



ฉลองตลอดเดือนสิงหาคมกับเมนูอิ่มไม่อั้น 



 สำหรับลูกค้าที่อายุ 25 ปี (เมื่อมากับครอบครัวหรือเพื่อนและสั่งอาหารเมนูตามสั่งมื้อเที่ยงวันอาทิตย์ตั้งแต่ 2 ท่านขึ้นไป)



กับมื้อเที่ยงทุกวันอาทิตย์ใน ราคาท่านละ 2,100 บาทถ้วน พร้อมฟรี สปาร์คกลิ้งไวน์ 1 แก้ว กาแฟและชาเขียวญี่ปุ่นร้อนหรือเย็น



ข้อกำหนดและเงื่อนไข



* โปรดสำรองที่นั่งล่วงหน้า



*โปรโมชั่น ""เฉลิมฉลองครบรอบ 25 ปี  นี้ไม่สามารถใช้ร่วมกับส่วนลดจากการส่งเสริมการขายอื่นๆได้







สอบถามรายละเอียดเพิ่มเติม โทร 02 207 8000 หรืออีเมล kisso.bangkok@westin.com.",0
1NWLCtaNGReQ75zH7QoxbasgCgiWlD,,0
1NWLCyGxEv8JR4I6plyMEyoljKDwr0,"สวัดดีครับ..ลุกค้าที่มากจาก..วงในนะครับ..ลด20%


",0
1NWLB7gUK7fkXGoAmnM9SZSUTTxMND,"ไม่ต้องเป็นตัวแทนก็ได้ราคานี้ค่ะ เพียงซื้อครบตามจำนวน


10 ชิ้น 250


20 ชิ้น 400


40 ชิ้น 550


- จะเวฟ จะทอด จะอบ จะนึง ตามชอบเลยจ้า


อร่อยฟิน",1
1NWLCZAJVKTzMHHUgEio1zedXYvcnL,ลาบปลาดุก,1
1NWLD4PzIWN1f2waxl0seQcHEyWXu5,"โปรโมชั่นบุฟเฟ่ต์มื้อกลางวัน 


◇ราคาเพียง 350.- /ต่อท่าน 


◇ลูกค้าเข้าพักที่โรงแรมลดเพิ่มทันทีอีก 10%


◇มา 5 ท่าน จ่ายเพียง 4 ท่าน เท่านั้น!!",0
1NWLAkhug0Wgi32LbILC0lbuv2PzEX,,0
1NWLCwhMdXyOqLmz4TLWl8Xbe3uyGq,"Promotion 5% 


Check in & shere Facebook Eat’EmUp Cafe 


Promotion 15%


Order 2 manu


Promotion 30%


Order 3 manu",0
1NWLB5UIwyVyFzhqqjLd5uvpgUyRdV,"ข้าวผัดซีฟู้ด อร่อยเหาะ อร่อยที่สุด


",1
1NWLBOoqikcrGkMRHOWcgcOXVv8YvL,"พิเศษสำหรับผู้ถือบัตรเครดิต 



รับส่วนลดพิเศษ 15 % ที่ห้องอาหาร Pagoda Chinese Restaurant  เมื่อมารับประทานอาหาร ทั้งมื้อเที่ยง และมื้อคำ เฉพาะ วันจันทร์-ศุกร์



เงื่อนไขเป็นไปตามที่ทางร้านกำหนด",0
1NWLCX6AAAua59x1PA34Eta2ftwgT5,"วันอังคาร พุธ พฤหัสบดี ทานครบ 300 บาท ฟรีชามะนาว



วันศุกร์ เสาร์ อาทิตย์ ทานครบ 350 ฟรี เฟรนฟรายผงชีส



เพียงท่านเช็คอินที่ร้าน",0
1NWLB0kiCHEZ1n7hXsEmWPN34oAGE9,"วันแม่ปีนี้ อย่าลืมพาคุณแม่มาทานอาหารที่ร้านนะครับ



พร้อมรับสิทธิพิเศษ ลดทั้งบิล 12% 🍣



พิเศษสุด เมื่อพาคุณแม่มาทาน 



รับสิทธิ์ซื้อ แซลมอน ซาซิมิ ในราคา 1 แถม 1",0
1NWLCoBGTUKCK2SHdauKJfJXKWvb7c,ผัดหน่อไม้ฝรั่งกุ้ง,1
1NWLCnEvqN9iUukhAeJOLJjHiJ0DuC,Butter Beer บัตเตอร์เบียร์ฟองนุ่มๆจากเกาะฮอกไกโด,1
1NWLAKt9iBqzgqtNtBrtATnitnhJU7,,1
1NWLCvgTLbPNUPEoaP2NZwRaS6gAcB,อาหารอร่อย สด ใหม่ พนักงานยิ้มแย้มแจ่มใส บริการดีมากๆ อร่อยค่ะ,1
1NWLAzac2VdcV0sb7BBZqhm6jBWkOD,"Promotion มา 4 จ่าย 2 กับมื้อกลางวัน  วันจันทร์ – วันเสาร์ จากราคาปกติ 1,600 ลด 50% จ่ายเพียง 800 บาทเท่านั้น             



 ราคานี้ (รวมชา กาแฟ ไม่รวม น้ำเปล่าและน้ำอัดลม) พบกับมื้อกลางวันมีอาหารตะวันตก อาหารไทย  ซูชิ ซาซิมิ ก๋วยเตี๋ยว ส้มตำ กรามอนแฮมอบ ฯลฯ เฉพาะเวลา 11.30 - 14.30 น.  เท่านั้นนะคะ",0
1NWLCwpNxFuIbMDdDBywsEhvF4zoNY,"คนรักเฟรนช์ฟรายส์มีเฮ ทุกวันพฤหัส-ศุกร์ จัดไป! เฟรนช์ฟรายส์ลดราคา 50% มีให้ฟินกันยาวๆ ไป ทุกขนาด ยกเว้นขนาดเล็ก รู้แบบนี้ตั้งตารอไปแมคโดนัลด์ทุกวีคเลย







- เริ่ม 13 ก.ย. - 28 ธ.ค. 61 ",0
1NWLBIuEhTTlY8gsPawP10AERWcRes,"• โปรโมชั่นพิเศษสุดว้าวกับโปร ""มา 4 จ่าย 3"" 



• ราคาปกติ 750++ บาท



• โปรโมชั่นนี้ยกเว้นมื้อค่ำศุกร์-เสาร์ วันนักขัตฤกษ์ และวันหยุดยาวต่อเนื่อง",0
1NWLA3bfNBq8AALM7yM0K3cXNmlTNc,โปรโมชั่น ทุกวันศุกร์ ราคาพิเศษ ข้าวแกงกระหรี่ จากราคาปกติ 599 เหลือเพียง 399 บาท เท่านั้น,0
1NWLCNtsbWg1nb9lNNxHcFwSMYzmkb,สเต็กอร่อย นั่งสบายๆ ราคาเบาๆ,1
1NWLCWB4u63EbNVVQ4FrccISjNYSGG,,1
1NWLBHiqCqTqO1FGtmAAGZx67LIAZt,กุ้งมังกรจะเป็นโปรชั่นจะแจ้งในเพจนะจ๊ะและจะแจ้งอีกทีเมื่อมีเท่านั้น,1
1NWLCUkutlb7FBGEXWvYozOM5xW8K0,,1
1NWL9owEJYzAqyDLaPngVK2hHIZYvN,ส่วนลดสูงสุด 15% สำหรับค่าอาหาร(บัตรกรุงศรีเอ็กซ์คลูซีฟ ซิกเนเจอร์  รับmac&cheese มูลค่า 150 บาท เมื่อสั่งสเต็กเนื้อวัวทุกเมนู(สำหรับบัตร กรุงศรี ประเภทอื่นๆ,0
1NWLDGl1ZrKbBPxMZMhTwnReDXIFSE,Cocktail buy 1 get 1 free,0
1NWLBtvdpHkzmhM72LGb8n9RSLDPGb,,1
1NWLDJBfRLBLxz2zshO2N0SzTNFbJ8,ซื้อ 10 แก้ว ฟรี 1 แก้ว,0
1NWLCl5jb3iJcFrqcHg5vvNajkJhNa,ปลากระพงทอดน้ำปลา อร่อยมาก กรอบนอกนุ่มใน บรรยากาศน่าประทับใจมาก สวยงาม พนักงานดูแลดีเป็นกันเองค่ะ,1
1NWLARciEmgpUoqhrao6s5NJZwRy3A,ชุดยกทะเล 490บาท โดนสุด อร่อยบอกต่อ,1
1NWLAeF6OI8PByJ6jZYlXwmeWfn9Uv,Pepper Beet Steak  เนื้อนุ่ม มากๆ น้ำราดซอสเกรวี่อร่อย,1
1NWLC4Kb3Rp1k7zK1zbFjh11zYyhgY,"ลิ้มรสอาหารทะเลสดๆทุกวันเสาร์ ณ ห้องอาหารพาโนรามา  ที่จะไม่ได้ให้คุณเพียงแค่อาหารซีฟู้ดจานอร่อยเท่านั้น แต่ยังรวมถึงวิวพาโนรามาของกรุงเทพ ที่จะช่วยสร้างอรรถรสให้กับมื้ออาหารของคุณได้อีกเท่าทวีคูณ 







Let the chefs at Panorama satisfy your seafood cravings with a variety of delightful delicacies including Australian brown crab, giant river prawns, king crab legs, New Zealand mussels, freshly-shucked Pacific oysters on ice, and much more. 20% discount if booked online!







📆 Saturday 



⏰ 18.00 – 22.00 Hrs



📍 Panorama Restaurant 23rd floor



📞 02 632 9000 ext. 4343



📝 Promo code: WSF20







More details and reservations at https://goo.gl/SmUybh",1
1NWLCUq3myaWHqaqjEBKibgqEGiC4N,สั่งจิ้มจุ่มครบ.5 หม้อ....แถมฟรี.1 หม้อ หมู+เนื้อ+รวม+ทะเล(09/09/61----31/12/61(เฉพาะทานที่ร้านเท่านั้น)หรือแลกรับส่วนลด10%เมื่อทานอาหารครบ500บาทเพียงท่านแสดงโพสนี้.....ขอบคุณครับ,0
1NWLAOwP4DgC8aubdgjagbHgiz49JJ,โครตมัทฉะ ช่วงโปรโมชั่น ลดทันที 15% (จ. พ. ศ. ส.),0
1NWLBCobPoLqjA5GY2dxC5EEIrAqEC,"



ครัวบ้านสวนพัทยา ได้แชร์โพสต์ — ที่ ครัวบ้านสวนพัทยา



เผยแพร่โดย A Pattaya Charas · 15 มีนาคม · เมืองพัทยา · 



ที่นี่ ""ครัวบ้านสวนพัทยา"" (เทพประสิทธิ์ ซอย 5) เข้าซอยนิด ชีวิตเปลี่ยน 



ครัวนี้อย่าได้กลัวแพงนะครับ เมนูของเราเริ่มต้นกันที่ 39 49 59 69 79 89 99 บาท เท่านั้นครับ



ใครๆ ก็นั่งได้ ชิลได้







โปรฯ ประจำเดือนนี้ : ถา่ยรูปอาหารแล้วโพสรูปเช็คอินท์ รับไอศครีมทานกันฟรีด้วยนะครับ







ครัวเปิด 10.00 - 21.00 น.



ครัวปิดทุกๆ วันที่ 10 20 30 ของทุกเดือน นะครับ



สำรองที่นั่ง หรือสั่งอาหารล่วงหน้าได้ที่เบอร์



Tel 089 4002254







ขอบคุณมากครับ



ทีมงานครัวบ้านสวนพัทยา",0
1NWLC4KOYVYwker60HWbUpQMTZOOLe,"เต็มอิ่มไปกับทาปาสอย่างไม่จำกัด โดยสามารถเลือกสไตล์ที่คุณชอบ ไม่ว่าจะเป็น Cold Cuts and Cheese Platter, Bacon Crisps และอื่นๆอีกมากมาย เต็มที่ในแบบของคุณกับเนื้อชั้นดี และเติมเต็มรสชาติด้วยไวน์ ที่ดื่มได้ไม่จำกัดภายใน 90 นาที เหมาะแก่การปิดฉากสัปดาห์ที่เหนื่อยล้าของคุณ







Reward yourself & get together with your buddy to celebrate a long week of hard work with Free Flow Tapas & Wine just at THB 999/person.







📆 Friday 



⏰ 19.00 – 21.30 Hrs



📍 Panorama Restaurant 23rd floor



📞 02 632 9000 ext. 4343



📝 Promo code: TAPAS







More details and reservations at https://goo.gl/UWFVDq",1
1NWLCX5sISGgtK1lP16nE6I6AIZWTr,ฟรีค่าปิดห้องจัดเลี้ยงสำหรับ 40 ท่านขึ้นไป,1
1NWLBLSwlMg3GvA8CHboDO1Ri6RU0S,เช็คอินที่ร้าน รับฟรี กากหมู 1 ที่,0
1NWLB6S2sOB7FMTqF1giRWRRoT4FMt,"มะพร้าวสด


",1
1NWLBfPxm06MYPtPv9x2LJd0sLlsMN,,0
1NWLD1ckozabDf4k11TGS8WfozWGw2,"DUO Promotion ซื้อ1ฟรี1


ซื้อราเมน & อุด้ง รสใดก็ได้ 1ชาม #รับฟรี ราเมนรสต้มยำกุ้ง 1ชาม ตลอดเดือน ตุลาคม2561นี้คะ",0
1NWLDGL79nldVSplzUywUskUou82fV,fish and chips 2 set ในราคา250 จาก 278 b,0
1NWLCGMgVTT8n7cQcWbQl2cfNjuP1d,,1
1NWLB85GPkLQgMVqRok9VjE1uUMVYt,ชาซากุระ ลดทุกแก้ว 10% เพียงแคปหน้าจอWongnai,0
1NWLBEnPV87Qku3zFsY0AHcrOxBwje,ขนมปังฝอยทอง,1
1NWLCsy4V2W0zRn1jZVhMbItN3QXME,"กรณี ส่ง EMS ค่ะ


Call : 080-777-1010


Line : @alorathailand",1
1NWLBKYVkD1kpDGvTgr20XoxNfvjxB,"มหกรรมโคราชลดทั้งเมือง😊😊😊



พียงวันนี้คุณมา 5 จ่าย 4 เท่านั้น 



ระยะเวลา 3-19/08/2018



แต่ต้องแจ้งรหัสคูปองกับพนักงานตอนเปิดโต๊ะ รหัส ""5PAY4"" เพื่อใช้สิทธิ์มา5จ่าย4ด้วยนะครับ 



อย่าช้า อย่ารอ รีบๆมากันนะค้าบ....😁😁😁







โปรพิเศษยิ่งกว่านั่น สำหรับช่วงนี้



เพียงกดLikeกดShareโพสนี้ เช็คอินที่ร้าน แล้วแจ้งพนักงาน



รับฟรี Pepsiลิตร 1ขวดหรือน้ำดื่มรีฟิล1แก้วกดเติมไม่อั้น (1เฟสต่อ1แก้ว)",0
1NWLC7QtWpu0lQTljaIfbkKvuEezH3,"3 โปรโมชั่น โหดๆ


1.สะสมแสตมป์แลกของรางวัลเพียบ !


2.ติด F กินฟรี   เบนโตะ 1 กล่อง


3.วันเกิด กินฟรี Kakigori Chocolate",0
1NWLBW2eutqwsRWCbJDZoAiqomBXM0,,1
1NWLCFCL1ghnm8XgzD84Svw5aihBf1,พิเศษ** ตลอดเดือนนี้ ซื้อชุดคู่รัก แถมฟรี ชุดมินิ ราคา 30 บาท  ทันที,0
1NWLBToviSnzsBcfEPzmLwOx5o1mUi,,0
1NWLBtalHbhC8tvi93jO4VLYALoATt,"@steak_ban_dao 


กด follow (กดติดตาม) 





❗️เพียงเท่านี้! คุณก็จะได้เป็นสมาชิกของทางร้าน 


ได้รับส่วนลด 5% ทุกครั้งตลอดชีพ เพียงโชว์ว่าคุณกดติดตามแล้วทุกครั้งให้กับทางร้าน 





เพียงเท่านี้ ความอร่อย ก็จะคู่กับความประหยัด! 😋👍🏻 ",0
1NWLDAPuOsUouMGobYxz1C3doEktwe,นำแก้วมาเอง รับส่วนลด 5 บาท,0
1NWLD3rZd0nHvA2lrj9ISksIvdimSE,,1
1NWLAKTqI1Yq9ZI21pmTbk974Sknp6,"Promotion 15%OFF


เมื่อซื้อสิ้นค้าที่ร่วมรายการ ครบ 2 ชิ้น ",0
1NWLBePR9xN140iuFpUvC9H1ih19dY,เมนูมาใหม่จ้า,1
1NWLArImKzkHnJpH0aeJCWspeIJNXh,ฟรี! เครื่องดื่ม 1 แก้ว (ไม่รวมเครื่องดื่มแอลกอฮอลล์) เมื่อชวนคุณแม่มาถ่ายรูป + check-in ลง facebook หรือ IG,0
1NWL9z8UiIsWUE8joEXJLkQnfPu9Rw,โปรโมชั่นพิเศษ เพียง Add Line เป็นเพื่อนกับทางร้าน รับสิทธิ์ แลกซื้อเมนูเนื้อเด็ดๆ ทั้ง เยื้อใบพาย โรส ซี่โครงเต๋า ในราคา เพียง 39 บาท ต่อ1 การ Add Line  *เงื่อนไขรายละเอียดตามที่ร้านกำหนด*,0
1NWLBd0BtMFdA71jRplpx9bkKlQ5SI,โปรโมชั่นจาก rabbit  Line Pay ลด20% จนถึง 31 สิงหาคม 2561 เชิญมาทานที่ร้านกันนะครับ,0
1NWLBO0oqRItN4hGfk95LD4n2U6Bos,,1
1NWLB50oUqm9mO1PNp7fKlrxHgqmYZ,"ถ่ายรูปอาหาร Check in FB . 


ฝากกด Like&Share ด้วยนะจ๊ะ🙏🏻


รับเครื่องดื่ม ฟรี✅ไปเลย 1 ขวด ทันที 


👉🏻1 ขวดต่อ 1 โต๊ะ 


(แจ้งพนักงานก่อนเช็คบิลนะค่ะ)",0
1NWLBGGmD1afwPsRCdubj1JJjFSaEV,🍻,1
1NWLByECBekROMbIoQE6norhWMxGpY,,0
1NWLCaCK4KTxaoZ0OxbbGc4Kk8OFWm,,1
1NWL9xtRJGuOkx9fHN1UaxK9ssnbaO,July Special ซื้อ Black Coffee &Donut  ในราคา110บาท เท่านั้น,0
1NWLAs8EeTVVjTZSzoQ0qecS9I2yGB,,1
1NWLB7Fw61Pfi0DjR9u6ftdY8uxpac,"เกาเหลาหมูล้วน


",1
1NWLAD2t0yZjN9W8smSTHyoFdaRepJ,"Japanese yakiniku bowl 99 บาท , add line แถมเป็บซี่แก้วนึง",0
1NWLBNEyIqCpJPvedGcXxUcOmCnkEu,,1
1NWLD863Iyz2o92KHsknaDR4IxDokC,มีบริการส่งเดลิเวอรี่ ฟรี พื้นที่บ้านดู่ ใกล้เคียงค่ะ,1
1NWLCyMJbOHJTzbhXsFmISjumv07sc,"เนื่องจากทางร้าน “นม 2499 ตะโกราย” เล็งเห็นความสำคัญของการใช้ทรัพยากรณ์ธรรมชาติ จึงต้องการให้ลูกค้ารณรงค์ลดใช้แก้วพลาสติก





*เพียงลูกค้านำแก้วมาใส่เครื่องดื่มเอง ลดทันที 5บาท /แก้ว





เช่น มอคค่าปั่น ราคาเต็ม45บาท


หากนำแก้วมาเอง ลดเหลือ 40 บาท",1
1NWLBH7Br250zwlVZOZPBXejyQfiXC,,1
1NWLBps14m9OhCiL66BLgCvJ4gPE47,,1
1NWLCVmWYfSuhCphPEL9J44Pihtzc3,คัพเค้ก สีหวานๆ,1
1NWLCGa3g3EsR8NOuIvIFpARUWfWEl,"🍽 #ขนมจีนน้ำยา


 (พิกัด ร้านเจ้เขียด)


🔰ขนมจีนน้ำยา ชุดละ20บ. (หรือตามที่ลูกค้าต้องการจะสั่ง)


👉มีน้ำยา 3 อย่าง👈


#น้ำยาปลาร้า


#น้ำยากระทิ 


⏺มีเครื่องใน ตีนไก่ เลือด (สั่งเพิ่มเติมได้นะครับ)


#น้ำยาน้ำพริก


👉หรือลูกค้าต้องการแต่น้ำยาขนมจีนก็สั่งได้นะครับ เริ่มต้นถุงละ 20บ. หรือตามที่ลูกค้าต้องการสั่ง





👉อร่อย สด สะอาด แซ่บถึงใจ👈


📷 Mong SAAP camera 🍽  


🍽 #ฝ่ายโฆษณาและประชาสัมพันธ์ 🗨


🍽🍜 (CR. Paech  chaiyaphum) 📷





#อย่าลืม!! กดแชร์ 💫กดไลค์👍 แนะนำบอกต่อ ให้ด้วยนะครับ ขอฝากร้านอาหารเจ้เขียดขนมจีนน้ำยาสักร้าน อ.บ้านเขว้า จ.ชัยภูมิ ด้วยครับ





",1
1NWLClsXa9HkXIks74m3GffRdWwFFd,,1
1NWLCDf9DaqIhI4OVblZXVJYcjdQ0W,,0
1NWLC6LoJcl71xJjKmNqd19MaLIu1h,,1
1NWLB1SVe6tylrac71Krru3y99VUaU,"12-13 สิงหาคมนี้ พาคุณแม่มาทานที่ 92 คาเฟ่ บุฟเฟ่ต์อาหารนานาชาติ หรือบุฟเฟ่ต์อาหารญี่ปุ่น ที่ นิชิกิ



มื้อกลางวัน 500 บาทสุทธิต่อท่าน มื้อเย็น 750 บาทสุทธิ ต่อท่าน คุณแม่ทาน ฟรี สำรองที่นั่งด่วน 02-641 4777



ฟรี – รูปครอบครัว, บิงซู และเข็มกลัดดอกมะลิ



** ใช้ได้เฉพาะวันที่ 12-13 สิงหาคม  61 เท่านั้น",0
1NWLC9nvTVKWUxdUpMR9S69pcMG1VE,,1
1NWLCifHQRGrzvf7VrSnqdOto2w023,ง่ายๆ จ่ายด้วยพร้อมเพย์,1
1NWLD58QJrzIbIHKHCFnUjajDlCqZa,"ส่วนลด มากถึง 50% 


เพียงท่านสำรองที่นั่งผ่านทาง แอพพลิเคชั่น Eatigo ",0
1NWLBh2dSzjMxb7u74cL6QXFBU2aSE,"ตามคำเรียกร้อง!! จากลูกค้า ที่อยากจะมาลิ้มรส ""เป็ดปักกิ่ง"" และ ""หมูหันฮ่องกง"" จะขยายเวลาเพิ่ม ถึงสิ้นเดือน กันยายน 61 นี้ !! กับโปรโมชั่นสุดคุ้ม ราคาลด 50% ณ ห้องอาหารจีน เดอะรอยัล คิทเช่น ชั้น 25 สามารถชมวิวบรรยากาศ ของหาดป่าตองได้ ทั้งบรรยากาศกลางวัน และ แสงสีของป่าตองยามค่ำคืน สนใจติดต่อสอบถาม 076 340 666 รับรองท่านจะไม่ผิดหวัง!",0
1NWLBsxcgganxamMNxDWz5PxPpiHPp,โปร 1 แถม 1 ทุกวันอังคาร โปร 2 แถม 1ทุกวันเสาร์ - อาทิตย์,0
1NWLAEwMtU3I5bxX0a9HhC5s2N1RKA,ฟรี ฟรี ฟรีค่ะ เจ้าไข่มุกหนึบๆ สดใหม่ทุกวันไม่มีค้างคืน สำหรับลูกค้าที่ชอบทานไข่มุกหนึบๆ ทางร้านนิยมจัดให้ค่ะ ใส่ฟรีไปเลยไม่คิดเงินเพิ่ม เลือกเมนูมาจับคู่กับไข่มุกหนึบๆได้เลยค่ะ เพียงแค่ลูกค้าแจ้งพนักงานตอนสั่งออเดอร์ได้เลยค่ะ,0
1NWLCXAcZsREOpiOESykmz7a2mxnJp,"โปรเบียร์ช้าง,ลีโอ 3ขวด 200.-  ฟรีน้ำแข็ง",1
1NWLAZRr5ySAXTbkX8qqDkRhNuFsth,,1
1NWLDD5aDSrpD9bpP3sT4x1mBTCAKm,,0
1NWLA1Pck39i270AeziuWcbltpLwxL,อร่อยสุดฟิน กับ โปรโมชั่นลดราคาสุดแรง ทุกวันจันทร์ถึงศุกร์ จากราคา ปกติ 599 เหลือเพียง 549 สำหรับเด็กเพียง 249 บาท,0
1NWLBG8kjHdGD1jLEgCKI7gybcJ0dO,อาหารชุด D ราคา 799,1
1NWLCeU6vs8y3EjdEZW1iMbvHsctka,,0
1NWLCWWFtf23lyUO5bK2ApiMOVFwDS,,1
1NWLAyBO1e48Ia74wPW304KsCk0Xgd,,1
1NWLClrUHXpMjd7byRpmS2b4F1oEUj,ปลานึ่งมะนาว ร้อนๆแซ่บๆ,1
1NWLAD2vqhIyqIZFZjLhnGqNviGXFI,"โปรโมชั่นสมาชิกคลาส ซื้อกาแฟหรือเครื่องดื่มเมนูอะไรก็ได้ 1 แก้ว 


เลือกรับฟรี ขนมปัง 1 ชิ้น หรือส่วนลดตามช่วงเวลา",0
1NWLCtqDSc5WVXRuQEWkRFzPbDkfWm,รวมใหญ่199฿,1
1NWLCKsANASaLRTsqofOr8Y5QDzuwg,พาสต้าถ้วยขนาดยักษ์ อัดแน่นด้วยซีฟู้ดคุณภาพ คลุกเคล้าซอสคนอร่อยกลมกล่อม พร้อมให้คุณได้ลองตลอดเดือนสิงหาคม ถึง กันยายน 2018 นี้ ที่ห้องอาหารเทอราซซ่า ชั้น 8 โรงแรมปทุมวัน ปริ๊นเซส,1
1NWLCLFeru9B5wpYkhWAp4RKHsh8Og,"เล้งแซ่บหม้อไฟ!! จี๊ดจ๊าดดดด 



ราคา 150- บาท



มีให้เลือก 3 แซ่บ



แซ่บ 1 เล้งต้มยำพริกสด



แซ่บ 2 เล้งต้มยำโบราณ



แซ่บ 3 เล้งต้มยำน้ำข้น



💥💥💥💥💥💥",1
1NWLCQwXlOlmT0MYI7CkDJcD2AmjEe,ราคาตามสั่ง 55 บาท ทุกเมนู  สั่ง 4 กล่อง  แถมฟรี1กล่อง,0
1NWLAzKIQdZXuM8zU8lIJBWVdB09Tp,"เมนูชาและกาแฟ ลด 20% ทันทีเมื่อ Check-in และ Review ให้ร้านเราด้วย Facebook



หรือทาง Google Map ",0
1NWLB79bB7njoPu8nJsuihvdCIJEZe,,0
1NWLAqeGtSnIaouAYzmdgARii9MSQu,"โปรโมชั่นเดือนสิงหาคม รับฟรี 2 ต่อ 





ต่อที่ 1 ซื้อเครื่องดื่มทุกประเภท หรือพุดดิ้ง รับ 1 แต้ม สะสมครบ 10 แต้ม 


รับเครื่องดื่มฟรี มูลค่า 60 บาท 





ต่อที่ 2 ซื้อสินค้าที่ร้าน FRUITTOSE 


ครบ 200 บาทใน 1 บิล


รับชามะนาว ฟรี 1 แก้วทันที",0
1NWLA9DsCMRhXqJ29dkeafzVm6coai,,0
1NWLBEnd0MSiEzCxFlYxyXRtaPKnk4,ขนมปังปิ้ง,1
1NWLD4FfLOpApwKfp6t3NTkhGfNU8D,"โปร - โม - ชั่น !!





ซื้อ Drip Coffee 2 กล่อง 


ฟรี ! เวเฟอร์ 1 กล่อง





คุ้มเว่อร์ ซุปเปอร์คุ้ม


ซื้อมาทานด้วยกัน เข้ากันสุดๆ ฟินสุดๆ ไปเล้ยยย


.


.


ใครไปจัดมาแล้ว เอามาโชว์บ้างน้าาาา ♥♥♥


.


ตั้งแต่วันนี้ - 31 ธ.ค. 61 เลยน้าาา


.",0
1NWLBy7YkdYVhPtBglJGPXvesrjRSJ,โปรโมชั่นวันเกิด ลดค่าอาหารและเครื่องดื่มทันที 5% เพียงแสดงบัตรประจำตัวประชาชน,0
1NWLBtgL00NeEMOgeob0CteIxdwpDC,"โปรโมชั่นส่วนลด ฟิน ซูชิ เดือนสิงหาคม 2561 มาแล้วววว



เช็กโปรฯ กันให้พร้อม แล้วมาฟินกับอาหารญี่ปุ่นคุณภาพพรีเมียม ในราคาสุดคุ้ม ลดสูงสุดถึง 60% กันได้ตลอดเดือนสิงหาคมนี้นะคะ ^O^



💵 No Service Charge



💵 Excluding VAT (ราคายังไม่รวมภาษีมูลค่าเพิ่ม)



*ทุกสาขาราคาโปรโมชั่นเดียวกัน (ยกเว้นสาขาวันนิมมาน)



*รับบัตรเครดิตทุกชนิด โดยจะได้รับส่วนลดน้อยกว่าเงินสด 5%



*ระยะเวลาโปรโมชั่น 1-31 สิงหาคม 2561",0
1NWLD4AkEZjQvjL8O9NgvXJV1aRyEt,"Happy Birthday Promotion!!🎂🎂


โปรโมชั่นฉลองวันเกิด ที่ ""โกดังศาลายา""


📣เจ้าของวันเกิดทานฟรี ในราคา 249 บาท",0
1NWLCZIiKmuhfzanMETwtKLrXNoRMu,4 ไม้ 50฿ 8 ไม้ 100฿,1
1NWLBUIeD2NI60y42vs0t2PO6n8qwo,,1
1NWLDAZ88otuXFTsqj7msVZtrf13lH,เมนูใหม่ก็มา,1
1NWLBO0nhNNwH9xLDgbiaDtCdhJSPb,,1
1NWLBL97hXk0EGpEoVqipbfzfRrLou,,0
1NWLBAlb5E3zkv7U9S0vJ09qJd0gKl,ซื้อ 1 แถม 1 ฟรี ✨🥤🥤✨,0
1NWLCpx0i30wIWX645i9MQGQhY8dXB,ชิวๆง่ายๆใจกลางเมือง,1
1NWLBnAoWJwanPXUTVfoLcU1gWRzrK,,0
1NWLCWWCjfeEsnPBxSeff5uOEPcown,"กล้วยหอมทอด จับคู่เครื่องดื่มในราคา 100 บาท



Banana spring roll + Iced drink ONLY 100 THB",0
1NWLBBlKWn6SuMRaVa2NTp8dyHhe1v,น้ำตกคอหมูย่าง,1
